knn,http.mat,5,0,565282,0,2211,1.85,5,20.0
knn,http.mat,5,0,565282,0,2211,2.12,5,30.0
knn,http.mat,5,0,565282,0,2211,1.82,5,10.0
knn,http.mat,5,0,565282,0,2211,2.27,5,60.0
knn,http.mat,5,0,565282,0,2211,2.25,5,40.0
knn,http.mat,5,0,565282,0,2211,2.00,5,50.0
knn,http.mat,5,0,565282,0,2211,1.97,5,70.0
knn,http.mat,5,0,565282,0,2211,1.82,5,80.0
knn,http.mat,5,0,565282,0,2211,2.27,5,90.0
knn,http.mat,5,0,565282,0,2211,1.95,5,100.0
knn,http.mat,10,0,565277,0,2211,2.21,5,10.0
knn,http.mat,10,0,565277,0,2211,2.08,5,20.0
knn,http.mat,10,0,565277,0,2211,1.92,5,30.0
knn,http.mat,10,0,565277,0,2211,1.91,5,40.0
knn,http.mat,10,0,565277,0,2211,2.42,5,50.0
knn,http.mat,10,0,565277,0,2211,2.46,5,60.0
knn,http.mat,10,0,565277,0,2211,2.11,5,70.0
knn,http.mat,10,0,565277,0,2211,1.96,5,80.0
knn,http.mat,10,0,565277,0,2211,2.09,5,90.0
knn,http.mat,10,0,565277,0,2211,1.92,5,100.0
knn,http.mat,50,0,565237,0,2211,1.46,5,10.0
knn,http.mat,50,0,565237,0,2211,1.46,5,20.0
knn,http.mat,50,0,565237,0,2211,1.51,5,30.0
knn,http.mat,50,0,565237,0,2211,1.39,5,40.0
knn,http.mat,50,0,565237,0,2211,1.42,5,50.0
knn,http.mat,50,0,565237,0,2211,1.59,5,70.0
knn,http.mat,50,0,565237,0,2211,1.52,5,60.0
knn,http.mat,50,0,565237,0,2211,1.51,5,80.0
knn,http.mat,50,0,565237,0,2211,1.40,5,90.0
knn,http.mat,50,0,565237,0,2211,1.41,5,100.0
knn,http.mat,100,0,565187,0,2211,1.53,5,10.0
knn,http.mat,100,0,565187,0,2211,1.48,5,30.0
knn,http.mat,100,0,565187,0,2211,1.86,5,20.0
knn,http.mat,100,0,565187,0,2211,1.59,5,40.0
knn,http.mat,100,0,565187,0,2211,1.50,5,50.0
knn,http.mat,100,0,565187,0,2211,1.50,5,70.0
knn,http.mat,100,0,565187,0,2211,1.50,5,80.0
knn,http.mat,100,0,565187,0,2211,1.55,5,60.0
knn,http.mat,100,0,565187,0,2211,1.50,5,90.0
knn,http.mat,100,0,565187,0,2211,1.37,5,100.0
knn,http.mat,150,0,565137,0,2211,1.72,5,30.0
knn,http.mat,150,0,565137,0,2211,1.85,5,20.0
knn,http.mat,150,0,565137,0,2211,1.67,5,40.0
knn,http.mat,150,0,565137,0,2211,1.60,5,10.0
knn,http.mat,150,0,565137,0,2211,1.60,5,50.0
knn,http.mat,150,0,565137,0,2211,1.61,5,70.0
knn,http.mat,150,0,565137,0,2211,2.14,5,60.0
knn,http.mat,150,0,565137,0,2211,2.13,5,80.0
knn,http.mat,150,0,565137,0,2211,1.59,5,90.0
knn,http.mat,150,0,565137,0,2211,1.57,5,100.0
knn,http.mat,200,0,565087,0,2211,1.63,5,20.0
knn,http.mat,200,0,565087,0,2211,1.77,5,10.0
knn,http.mat,200,0,565087,0,2211,2.17,5,40.0
knn,http.mat,200,0,565087,0,2211,1.80,5,30.0
knn,http.mat,200,0,565087,0,2211,2.23,5,50.0
knn,http.mat,200,0,565087,0,2211,1.72,5,60.0
knn,http.mat,200,0,565087,0,2211,1.64,5,70.0
knn,http.mat,200,0,565087,0,2211,1.65,5,80.0
knn,http.mat,200,0,565087,0,2211,2.01,5,100.0
knn,http.mat,200,0,565087,0,2211,1.67,5,90.0
knn,http.mat,250,0,565037,0,2211,1.55,5,20.0
knn,http.mat,250,0,565037,0,2211,2.25,5,10.0
knn,http.mat,250,0,565037,0,2211,1.58,5,30.0
knn,http.mat,250,0,565037,0,2211,1.66,5,40.0
knn,http.mat,250,0,565037,0,2211,1.69,5,50.0
knn,http.mat,250,0,565037,0,2211,1.65,5,60.0
knn,http.mat,250,0,565037,0,2211,1.67,5,70.0
knn,http.mat,250,0,565037,0,2211,1.73,5,80.0
knn,http.mat,250,0,565037,0,2211,1.63,5,100.0
knn,http.mat,250,0,565037,0,2211,2.21,5,90.0
knn,http.mat,300,0,564987,0,2211,1.79,5,10.0
knn,http.mat,300,0,564987,0,2211,1.95,5,20.0
knn,http.mat,300,0,564987,0,2211,1.79,5,40.0
knn,http.mat,300,0,564987,0,2211,2.05,5,30.0
knn,http.mat,300,0,564987,0,2211,1.68,5,50.0
knn,http.mat,300,0,564987,0,2211,2.25,5,60.0
knn,http.mat,300,0,564987,0,2211,1.89,5,70.0
knn,http.mat,300,0,564987,0,2211,1.78,5,100.0
knn,http.mat,300,0,564987,0,2211,1.76,5,90.0
knn,http.mat,300,0,564987,0,2211,1.75,5,80.0
knn,http.mat,350,0,564937,0,2211,2.43,5,40.0
knn,http.mat,350,0,564937,0,2211,2.28,5,50.0
knn,http.mat,350,0,564937,0,2211,2.32,5,30.0
knn,http.mat,350,0,564937,0,2211,2.37,5,10.0
knn,http.mat,350,0,564937,0,2211,2.32,5,20.0
knn,http.mat,350,0,564937,0,2211,2.34,5,70.0
knn,http.mat,350,0,564937,0,2211,2.44,5,60.0
knn,http.mat,350,0,564937,0,2211,2.76,5,90.0
knn,http.mat,350,0,564937,0,2211,2.78,5,80.0
knn,http.mat,350,0,564937,0,2211,2.88,5,100.0
knn,http.mat,400,0,564887,0,2211,2.94,5,10.0
knn,http.mat,400,0,564887,0,2211,2.56,5,30.0
knn,http.mat,400,0,564887,0,2211,2.87,5,20.0
knn,http.mat,400,0,564887,0,2211,2.14,5,40.0
knn,http.mat,400,0,564887,0,2211,2.30,5,60.0
knn,http.mat,400,0,564887,0,2211,2.95,5,50.0
knn,http.mat,400,0,564887,0,2211,2.26,5,70.0
knn,http.mat,400,0,564887,0,2211,3.23,5,80.0
knn,http.mat,400,0,564887,0,2211,3.23,5,90.0
knn,http.mat,400,0,564887,0,2211,2.31,5,100.0
knn,http.mat,450,0,564837,0,2211,2.42,5,40.0
knn,http.mat,450,0,564837,0,2211,2.49,5,50.0
knn,http.mat,450,0,564837,0,2211,2.68,5,10.0
knn,http.mat,450,0,564837,0,2211,2.44,5,60.0
knn,http.mat,450,0,564837,0,2211,2.42,5,20.0
knn,http.mat,450,0,564837,0,2211,2.46,5,30.0
knn,http.mat,450,0,564837,0,2211,2.30,5,70.0
knn,http.mat,450,0,564837,0,2211,2.83,5,80.0
knn,http.mat,450,0,564837,0,2211,2.42,5,90.0
knn,http.mat,450,0,564837,0,2211,2.39,5,100.0
knn,http.mat,500,0,564787,0,2211,2.47,5,10.0
knn,http.mat,500,0,564787,0,2211,2.46,5,30.0
knn,http.mat,500,0,564787,0,2211,3.22,5,20.0
knn,http.mat,500,0,564787,0,2211,2.40,5,60.0
knn,http.mat,500,0,564787,0,2211,2.79,5,50.0
knn,http.mat,500,0,564787,0,2211,3.43,5,40.0
knn,http.mat,500,0,564787,0,2211,2.99,5,80.0
knn,http.mat,500,0,564787,0,2211,2.52,5,70.0
knn,http.mat,500,0,564787,0,2211,2.53,5,100.0
knn,http.mat,500,0,564787,0,2211,2.98,5,90.0
